"scenario","year","gwp_t"
"7: NBS with organic farming",2067,-4.19303358513377
"7: NBS with organic farming",2068,-3.17918357518454
"7: NBS with organic farming",2069,-2.32542565147552
"7: NBS with organic farming",2070,-1.21307968676553
"7: NBS with organic farming",2071,1.86847534430433
"7: NBS with organic farming",2072,2.91552483761056
"7: NBS with organic farming",2073,4.1946553632854
"7: NBS with organic farming",2074,5.25832733719716
"7: NBS with organic farming",2075,6.72324895710712
"7: NBS with organic farming",2076,10.0215641998745
"7: NBS with organic farming",2077,9.89132152365652
"7: NBS with organic farming",2078,11.3081193473267
"7: NBS with organic farming",2079,12.5244270544259
"7: NBS with organic farming",2080,15.9323029018863
"7: NBS with organic farming",2081,21.3533956121992
"7: NBS with organic farming",2082,22.721203265057
"7: NBS with organic farming",2083,24.7843145208515
"7: NBS with organic farming",2084,26.5206645591373
"7: NBS with organic farming",2085,28.2882563603425
"7: NBS with organic farming",2086,28.2331864846276
"7: NBS with organic farming",2087,29.1978502675817
"7: NBS with organic farming",2088,30.1697270792233
"7: NBS with organic farming",2089,31.0841387367854
"7: NBS with organic farming",2090,32.0453480050746
"7: NBS with organic farming",2091,32.5124751620611
"7: NBS with organic farming",2092,32.9303274189803
"7: NBS with organic farming",2093,33.9274567128448
"7: NBS with organic farming",2094,34.9994710330416
"7: NBS with organic farming",2095,33.812299707496
"7: NBS with organic farming",2096,34.7190087155643
"7: NBS with organic farming",2097,34.6622480816026
"7: NBS with organic farming",2098,34.4572075707975
"7: NBS with organic farming",2099,34.7422394493732
"7: NBS with organic farming",2100,32.7681286154558
"8: NBS extra",2015,43.0134872862861
"8: NBS extra",2016,43.5233383308599
"8: NBS extra",2017,46.6929781860405
"8: NBS extra",2018,47.0884669651142
"8: NBS extra",2019,47.716866393898
"8: NBS extra",2020,48.8839779124569
"8: NBS extra",2021,48.9568705833008
"8: NBS extra",2022,47.6270149862823
"8: NBS extra",2023,46.3973003517976
"8: NBS extra",2024,45.0365395898374
"8: NBS extra",2025,43.6449928787206
"8: NBS extra",2026,42.0345327115019
"8: NBS extra",2027,40.3543031905258
"8: NBS extra",2028,39.205202765501
"8: NBS extra",2029,37.857460496431
"8: NBS extra",2030,36.5865159651712
"8: NBS extra",2031,34.8246030151917
"8: NBS extra",2032,33.3377634086904
"8: NBS extra",2033,31.8622762208899
"8: NBS extra",2034,30.1854598963707
"8: NBS extra",2035,28.7200043166866
"8: NBS extra",2036,26.8059297674893
"8: NBS extra",2037,23.7039885021405
"8: NBS extra",2038,21.4938558504694
"8: NBS extra",2039,18.9606004254019
"8: NBS extra",2040,17.6315736990476
"8: NBS extra",2041,16.3886657462625
"8: NBS extra",2042,14.6363018752311
"8: NBS extra",2043,12.9858505277806
"8: NBS extra",2044,11.0589072493132
"8: NBS extra",2045,9.05240894789683
"8: NBS extra",2046,7.70196919807531
"8: NBS extra",2047,4.95464491231102
"8: NBS extra",2048,3.27672463416798
"8: NBS extra",2049,1.31391502305438
"8: NBS extra",2050,-1.1108581916921
"8: NBS extra",2051,-2.61938112978985
"8: NBS extra",2052,-3.99369752998333
"8: NBS extra",2053,-5.42644584035987
"8: NBS extra",2054,-6.99702605081056
"8: NBS extra",2055,-8.47580486928364
"8: NBS extra",2056,-8.3583956850034
"8: NBS extra",2057,-10.2144272690401
"8: NBS extra",2058,-10.9417139315055
"8: NBS extra",2059,-11.8042940596876
"8: NBS extra",2060,-9.71346439347137
"8: NBS extra",2061,-9.14031465329785
"8: NBS extra",2062,-8.25769215980445
"8: NBS extra",2063,-7.67061581887431
"8: NBS extra",2064,-7.14077785672025
"8: NBS extra",2065,-5.17863857074599
"8: NBS extra",2066,-3.87823199508636
"8: NBS extra",2067,-4.88415306835134
"8: NBS extra",2068,-3.85466717901707
"8: NBS extra",2069,-2.98531719671436
"8: NBS extra",2070,-1.85744579833455
"8: NBS extra",2071,1.255426577218
"8: NBS extra",2072,2.33408733596482
"8: NBS extra",2073,3.64478258787449
"8: NBS extra",2074,4.73997907555826
"8: NBS extra",2075,6.23609333949034
"8: NBS extra",2076,9.56576095892572
"8: NBS extra",2077,9.46670004485744
"8: NBS extra",2078,10.9146510133777
"8: NBS extra",2079,12.1620822334802
"8: NBS extra",2080,15.6009460760826
"8: NBS extra",2081,21.0452875130072
"8: NBS extra",2082,22.4365669144266
"8: NBS extra",2083,24.5231156406545
"8: NBS extra",2084,26.2828842775633
"8: NBS extra",2085,28.074243265758
"8: NBS extra",2086,28.0388668515073
"8: NBS extra",2087,29.0229605098983
"8: NBS extra",2088,30.0142503153066
"8: NBS extra",2089,30.9480403538857
"8: NBS extra",2090,31.9286947861877
"8: NBS extra",2091,32.4103837064223
"8: NBS extra",2092,32.8427743352198
"8: NBS extra",2093,33.8544260682871
"8: NBS extra",2094,34.9408892893134
"8: NBS extra",2095,33.7681547519757
"8: NBS extra",2096,34.6851513547211
"8: NBS extra",2097,34.638654642425
"8: NBS extra",2098,34.443853596056
"8: NBS extra",2099,34.7392039365702
"8: NBS extra",2100,32.7752798021331
